acousticness,analysis_url,danceability,duration_ms,energy,spotify_id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name,track_name,class
0.0154,https://api.spotify.com/v1/audio-analysis/4tiKcqZbLytwislCp3LWlb,0.673,231241,0.704,4tiKcqZbLytwislCp3LWlb,0.598,4,0.68,-7.381,0,0.0559,136.999,4,0.0965,Pocket,Different Ways To Love You,1.0
0.0154,https://api.spotify.com/v1/audio-analysis/4tiKcqZbLytwislCp3LWlb,0.673,231241,0.704,4tiKcqZbLytwislCp3LWlb,0.598,4,0.68,-7.381,0,0.0559,136.999,4,0.0965,Pocket,Different Ways To Love You,6.0
0.0154,https://api.spotify.com/v1/audio-analysis/4tiKcqZbLytwislCp3LWlb,0.673,231241,0.704,4tiKcqZbLytwislCp3LWlb,0.598,4,0.68,-7.381,0,0.0559,136.999,4,0.0965,Pocket,Different Ways To Love You,1.0
0.0154,https://api.spotify.com/v1/audio-analysis/4tiKcqZbLytwislCp3LWlb,0.673,231241,0.704,4tiKcqZbLytwislCp3LWlb,0.598,4,0.68,-7.381,0,0.0559,136.999,4,0.0965,Pocket,Different Ways To Love You,6.0
0.175,https://api.spotify.com/v1/audio-analysis/63UtBlg0KZZYueVi6r8DQp,0.576,206635,0.485,63UtBlg0KZZYueVi6r8DQp,0.000617,6,0.0994,-7.335,0,0.0383,93.716,4,0.359,Irma,Black Sun,2.0
1.91e-05,https://api.spotify.com/v1/audio-analysis/4lNksX77bs7kU9qNMjUvzP,0.235,251573,0.989,4lNksX77bs7kU9qNMjUvzP,0.0249,2,0.56,-3.79,1,0.185,169.966,4,0.213,Angelus Apatrida,We Stand Alone,8.0
0.00961,https://api.spotify.com/v1/audio-analysis/2MBJZgztmtwcIsKXXwLxZI,0.448,304880,0.985,2MBJZgztmtwcIsKXXwLxZI,0.825,0,0.0896,-1.28,0,0.0446,135.023,4,0.102,Perturbator,"She Is Young, She Is Beautiful, She Is Next",6.0
0.224,https://api.spotify.com/v1/audio-analysis/6zm2cB7BYeUmQOqFx8PPL8,0.691,221629,0.747,6zm2cB7BYeUmQOqFx8PPL8,0.839,11,0.18,-7.237,0,0.0304,140.042,4,0.832,No Point Baby,Force Majeure,6.0
0.00138,https://api.spotify.com/v1/audio-analysis/2INPZO3P759ZWNgRSmPBUS,0.62,167427,0.872,2INPZO3P759ZWNgRSmPBUS,2.76e-05,0,0.272,-5.351,1,0.0456,92.525,4,0.695,Mest,Cadillac,10.0
0.00263,https://api.spotify.com/v1/audio-analysis/66IC0uXoVyYT5q3R27bbZy,0.561,244867,0.706,66IC0uXoVyYT5q3R27bbZy,0.00125,9,0.122,-9.446,1,0.029,126.077,4,0.569,James,Sit Down,6.0
0.00228,https://api.spotify.com/v1/audio-analysis/5Bf7iUK2gLn01LpYV9IcvU,0.43,265213,0.778,5Bf7iUK2gLn01LpYV9IcvU,0.817,11,0.0605,-6.505,0,0.0719,86.894,4,0.54,Kiko Loureiro,EDM (E-Dependent Mind),8.0
0.499,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,0.436,279204,0.655,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,SZA,Good Days,9.0
0.499,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,0.436,279204,0.655,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,SZA,Good Days,5.0
0.499,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,0.436,279204,0.655,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,SZA,Good Days,9.0
0.499,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,0.436,279204,0.655,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,0.0583,121.002,4,0.412,SZA,Good Days,5.0
1.49e-05,https://api.spotify.com/v1/audio-analysis/2mjhf9C6pE6oUkxF7mRyd7,0.336,239027,0.969,2mjhf9C6pE6oUkxF7mRyd7,0.00445,6,0.291,-5.362,0,0.0943,124.016,4,0.247,Savage Messiah,Down and Out,8.0
0.927,https://api.spotify.com/v1/audio-analysis/5Ay0F2FMw9j8HiAKqDI8re,0.292,181390,0.0382,5Ay0F2FMw9j8HiAKqDI8re,0.915,8,0.101,-17.212,1,0.0378,53.081,4,0.167,Red Brick Lane,Landing,7.0
7.99e-05,https://api.spotify.com/v1/audio-analysis/0D33xYNKDKQ7HIbDKkPOFy,0.748,228928,0.861,0D33xYNKDKQ7HIbDKkPOFy,0.421,1,0.31,-7.61,1,0.0547,134.93,4,0.337,D Double E,Trouble,5.0
0.37,https://api.spotify.com/v1/audio-analysis/0XNxFeKMopnmeeQnNU5IYA,0.555,242347,0.587,0XNxFeKMopnmeeQnNU5IYA,0.253,0,0.0895,-5.797,1,0.0249,156.951,4,0.873,MANJA,Games We Play,6.0
0.154,https://api.spotify.com/v1/audio-analysis/1r1BFALfShEfyv1aEs7MRW,0.882,183753,0.781,1r1BFALfShEfyv1aEs7MRW,0.0163,7,0.105,-7.384,1,0.14,115.006,4,0.783,Toro y Moi,Ordinary Pleasure,6.0
0.0177,https://api.spotify.com/v1/audio-analysis/47SHWAPqS1k6GZmgouEPCE,0.669,195918,0.727,47SHWAPqS1k6GZmgouEPCE,0.0,1,0.0753,-4.98,1,0.204,131.028,5,0.601,Anoyd,World On Silent,5.0
0.00155,https://api.spotify.com/v1/audio-analysis/1XDLcR3ykWZx7p0UmMoLKp,0.555,212016,0.927,1XDLcR3ykWZx7p0UmMoLKp,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848,Devon Gilfillian,Troublemaker,2.0
0.00155,https://api.spotify.com/v1/audio-analysis/1XDLcR3ykWZx7p0UmMoLKp,0.555,212016,0.927,1XDLcR3ykWZx7p0UmMoLKp,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848,Devon Gilfillian,Troublemaker,10.0
0.00155,https://api.spotify.com/v1/audio-analysis/1XDLcR3ykWZx7p0UmMoLKp,0.555,212016,0.927,1XDLcR3ykWZx7p0UmMoLKp,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848,Devon Gilfillian,Troublemaker,2.0
0.00155,https://api.spotify.com/v1/audio-analysis/1XDLcR3ykWZx7p0UmMoLKp,0.555,212016,0.927,1XDLcR3ykWZx7p0UmMoLKp,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848,Devon Gilfillian,Troublemaker,10.0
0.00236,https://api.spotify.com/v1/audio-analysis/2wNRKFL3PYlsogKO2zcXo6,0.453,206842,0.91,2wNRKFL3PYlsogKO2zcXo6,5.51e-06,4,0.129,-4.55,1,0.321,158.36,4,0.665,Benny The Butcher,Blue Money,5.0
0.000683,https://api.spotify.com/v1/audio-analysis/6vAQtUlYrzolE6SS9QCTs5,0.499,340132,0.97,6vAQtUlYrzolE6SS9QCTs5,0.136,0,0.0871,-2.838,1,0.116,106.558,4,0.0506,Slipknot,All Out Life,8.0
0.634,https://api.spotify.com/v1/audio-analysis/4kyEcp980YXWvWGc3yfHew,0.718,172093,0.111,4kyEcp980YXWvWGc3yfHew,0.0,10,0.118,-25.174,0,0.851,120.82,4,0.298,Margaret Walker,The Ballad of the Free,5.0
0.928,https://api.spotify.com/v1/audio-analysis/2uRVPeQbsEpRQD0DKr1WTo,0.626,138600,0.04,2uRVPeQbsEpRQD0DKr1WTo,0.00178,4,0.11,-19.994,1,0.0405,117.136,4,0.418,Willie Nelson,Blue Eyes Crying In the Rain,4.0
0.199,https://api.spotify.com/v1/audio-analysis/0SeH1buEKkuIYd1NUDCafr,0.602,227120,0.59,0SeH1buEKkuIYd1NUDCafr,0.0,10,0.107,-8.046,1,0.0553,154.426,4,0.62,One Direction,Steal My Girl - Acoustic Version,0.0
0.501,https://api.spotify.com/v1/audio-analysis/2Fhz19qKq67hlqPIfy8DD0,0.914,129000,0.435,2Fhz19qKq67hlqPIfy8DD0,0.000362,10,0.109,-11.306,0,0.0927,141.246,4,0.819,Zozo Ginzburg,Filthy Morning,9.0
0.0791,https://api.spotify.com/v1/audio-analysis/4kZmdYYd6i5iqt3I65MJ8H,0.482,228960,0.847,4kZmdYYd6i5iqt3I65MJ8H,0.168,4,0.126,-10.456,0,0.0528,125.111,4,0.702,FM,Phasors On Stun,10.0
0.00774,https://api.spotify.com/v1/audio-analysis/0b8KeAFrw5nkA7MHMnqTv7,0.592,237467,0.617,0b8KeAFrw5nkA7MHMnqTv7,0.000321,7,0.126,-5.476,1,0.0438,119.085,4,0.629,AJICO,L.L.M.S.D.,10.0
0.995,https://api.spotify.com/v1/audio-analysis/3O3qGzkz48Zr2QUBQYpOCM,0.561,187173,0.0398,3O3qGzkz48Zr2QUBQYpOCM,0.00108,0,0.131,-12.663,1,0.0442,88.557,4,0.325,Bessie Smith,Nobody Knows You When You're Down and Out,2.0
0.00592,https://api.spotify.com/v1/audio-analysis/3D9X47VTRPVT6aAuK7bPvf,0.417,211096,0.958,3D9X47VTRPVT6aAuK7bPvf,0.000255,5,0.11,-3.604,0,0.122,129.933,4,0.176,Die Apokalyptischen Reiter,Ghostriders in the Sky,8.0
0.777,https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr,0.813,170345,0.415,0ri0Han4IRJhzvERHOZTMr,0.0,0,0.131,-5.926,1,0.0349,91.921,4,0.667,Pink Sweat$,At My Worst,9.0
0.0274,https://api.spotify.com/v1/audio-analysis/1kVYXfxTWSftIZtmYr6yH8,0.889,200168,0.453,1kVYXfxTWSftIZtmYr6yH8,4.75e-06,8,0.156,-8.782,1,0.261,140.025,4,0.428,Andy Mineo,Coming In Hot,9.0
0.909,https://api.spotify.com/v1/audio-analysis/7bjeNg98SWzGugTks8mpQv,0.639,271535,0.385,7bjeNg98SWzGugTks8mpQv,0.81,5,0.114,-9.738,1,0.0366,127.229,4,0.399,Denzel Sachs,I Thought About You,7.0
0.193,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,0.799,215773,0.687,4d6eqRtpDX7tydHJGDZUBQ,0.000188,2,0.0307,-5.682,1,0.0431,108.804,4,0.965,Fine Young Cannibals,She Drives Me Crazy,9.0
0.235,https://api.spotify.com/v1/audio-analysis/2g1KggY9PKvsoEAOaiz4xx,0.834,146523,0.663,2g1KggY9PKvsoEAOaiz4xx,0.0,8,0.372,-6.143,1,0.133,121.876,4,0.774,Ashnikko,Daisy,9.0
0.868,https://api.spotify.com/v1/audio-analysis/0TGU6ELkO9MRv7aHL3QVrl,0.554,232919,0.378,0TGU6ELkO9MRv7aHL3QVrl,0.0,1,0.11,-6.7,1,0.0302,124.862,4,0.319,Sigala,Lasting Lover - Acoustic,9.0
0.695,https://api.spotify.com/v1/audio-analysis/2ILZnAkZ993wHUjd1Haroi,0.537,219413,0.267,2ILZnAkZ993wHUjd1Haroi,0.00143,0,0.0983,-14.06,0,0.031,135.966,4,0.219,Rosie Carney,Black Star,0.0
0.00177,https://api.spotify.com/v1/audio-analysis/4JwxJm8zCPbc1DMcfVdbBl,0.572,313919,0.567,4JwxJm8zCPbc1DMcfVdbBl,0.00793,7,0.0689,-8.432,1,0.0298,130.018,4,0.29,Avenged Sevenfold,Wish You Were Here,8.0
0.209,https://api.spotify.com/v1/audio-analysis/3vZO25GdYuqFrR1kzZADnp,0.607,226987,0.422,3vZO25GdYuqFrR1kzZADnp,0.0,10,0.0839,-13.364,0,0.499,130.47,3,0.563,Fugees,Ready or Not,6.0
0.00045,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,0.355,285200,0.791,6gZVQvQZOFpzIy3HblJ20F,0.0,8,0.0969,-7.565,1,0.0453,106.392,4,0.758,Alice In Chains,Man in the Box,10.0
0.0256,https://api.spotify.com/v1/audio-analysis/2iatXu415rxIRAQJ9dXWi5,0.453,360323,0.581,2iatXu415rxIRAQJ9dXWi5,0.0236,9,0.154,-12.713,0,0.0336,174.203,4,0.213,Porcupine Tree,Trains,8.0
0.879,https://api.spotify.com/v1/audio-analysis/3MKcaz7j0far7FN9EVhlwx,0.747,201839,0.288,3MKcaz7j0far7FN9EVhlwx,0.000494,10,0.173,-8.377,0,0.0508,84.029,4,0.436,CLOVES,California Numb - Acoustic,9.0
0.402,https://api.spotify.com/v1/audio-analysis/7LIKiKUV9WifyLyLhO2XaY,0.518,194333,0.493,7LIKiKUV9WifyLyLhO2XaY,0.0107,7,0.112,-11.077,0,0.0311,89.494,3,0.816,Pentangle,Light Flight,6.0
0.0296,https://api.spotify.com/v1/audio-analysis/2AXigUpz4ycfVS550RH8wI,0.301,235133,0.416,2AXigUpz4ycfVS550RH8wI,0.0,10,0.329,-16.015,1,0.0348,89.081,4,0.517,Vanilla Fudge,a) Take Me For A Little While b) RYFI (Illusions Of My Childhood-Part Three),2.0
0.0829,https://api.spotify.com/v1/audio-analysis/4i2HYTGM7yHty0qVhD3lqD,0.863,272587,0.916,4i2HYTGM7yHty0qVhD3lqD,7.09e-06,2,0.566,-4.523,1,0.137,145.182,4,0.964,Killer Mike,Kryptonite,5.0
7.95e-05,https://api.spotify.com/v1/audio-analysis/08IikpGxSbo2oxqxCWy5Ig,0.405,227707,0.943,08IikpGxSbo2oxqxCWy5Ig,0.000672,6,0.159,-5.399,0,0.0929,175.008,4,0.521,Crossfaith,RedZone,8.0
7.95e-05,https://api.spotify.com/v1/audio-analysis/08IikpGxSbo2oxqxCWy5Ig,0.405,227707,0.943,08IikpGxSbo2oxqxCWy5Ig,0.000672,6,0.159,-5.399,0,0.0929,175.008,4,0.521,Crossfaith,RedZone,10.0
7.95e-05,https://api.spotify.com/v1/audio-analysis/08IikpGxSbo2oxqxCWy5Ig,0.405,227707,0.943,08IikpGxSbo2oxqxCWy5Ig,0.000672,6,0.159,-5.399,0,0.0929,175.008,4,0.521,Crossfaith,RedZone,8.0
7.95e-05,https://api.spotify.com/v1/audio-analysis/08IikpGxSbo2oxqxCWy5Ig,0.405,227707,0.943,08IikpGxSbo2oxqxCWy5Ig,0.000672,6,0.159,-5.399,0,0.0929,175.008,4,0.521,Crossfaith,RedZone,10.0
0.715,https://api.spotify.com/v1/audio-analysis/3OREiYBiC7wSpOLukQMDZR,0.675,216095,0.38,3OREiYBiC7wSpOLukQMDZR,0.000201,4,0.174,-8.622,0,0.0315,94.92,4,0.7,Arlo Parks,Hurt,6.0
0.715,https://api.spotify.com/v1/audio-analysis/3OREiYBiC7wSpOLukQMDZR,0.675,216095,0.38,3OREiYBiC7wSpOLukQMDZR,0.000201,4,0.174,-8.622,0,0.0315,94.92,4,0.7,Arlo Parks,Hurt,1.0
0.715,https://api.spotify.com/v1/audio-analysis/3OREiYBiC7wSpOLukQMDZR,0.675,216095,0.38,3OREiYBiC7wSpOLukQMDZR,0.000201,4,0.174,-8.622,0,0.0315,94.92,4,0.7,Arlo Parks,Hurt,6.0
0.715,https://api.spotify.com/v1/audio-analysis/3OREiYBiC7wSpOLukQMDZR,0.675,216095,0.38,3OREiYBiC7wSpOLukQMDZR,0.000201,4,0.174,-8.622,0,0.0315,94.92,4,0.7,Arlo Parks,Hurt,1.0
0.000717,https://api.spotify.com/v1/audio-analysis/4pi7qRGw2DDKAJMGHGcZ2O,0.758,147908,0.779,4pi7qRGw2DDKAJMGHGcZ2O,0.0,8,0.109,-4.405,1,0.038,124.987,4,0.588,Stand Atlantic,"deathwish (feat. nothing,nowhere.)",10.0
0.236,https://api.spotify.com/v1/audio-analysis/526nHQfF4e5fqr6I2WwyVE,0.634,229000,0.368,526nHQfF4e5fqr6I2WwyVE,3.39e-05,2,0.0667,-14.953,0,0.0271,102.446,4,0.796,Peter Green,In the Skies,2.0
0.000383,https://api.spotify.com/v1/audio-analysis/66Avcq6c51vcMGXLzHH5d7,0.547,234093,0.792,66Avcq6c51vcMGXLzHH5d7,0.000259,9,0.106,-5.645,0,0.035,97.998,4,0.395,Highly Suspect,Bloodfeather,10.0
0.0302,https://api.spotify.com/v1/audio-analysis/3asjKt5lvYEs5M8Pm2Mald,0.804,164127,0.769,3asjKt5lvYEs5M8Pm2Mald,0.0,1,0.286,-5.675,0,0.349,79.042,4,0.876,DJ Chose,You A Dime,5.0
0.0659,https://api.spotify.com/v1/audio-analysis/78oZ26xvmtCfarveRXs3dq,0.779,156781,0.845,78oZ26xvmtCfarveRXs3dq,1.16e-06,7,0.0641,-3.446,1,0.0356,111.995,4,0.615,Rita Ora,Big (feat. Gunna),9.0
0.78,https://api.spotify.com/v1/audio-analysis/05XNDab0Lhitzqk7tRpOnY,0.476,213027,0.318,05XNDab0Lhitzqk7tRpOnY,2e-06,10,0.104,-10.953,1,0.0304,126.495,4,0.311,Emmylou Harris,Boulder to Birmingham - 2003 Remaster,0.0
1.29e-05,https://api.spotify.com/v1/audio-analysis/3IC74qNKqXdeydqyS1J5z5,0.445,207391,0.968,3IC74qNKqXdeydqyS1J5z5,9.99e-06,6,0.338,-2.563,1,0.207,114.92,4,0.326,Monuments,Deadnest,8.0
0.0012,https://api.spotify.com/v1/audio-analysis/10dgMwH2ZeEJPooQjPJhh2,0.868,156945,0.795,10dgMwH2ZeEJPooQjPJhh2,0.0193,11,0.0461,-6.044,1,0.269,166.0,4,0.819,Cardi B,Up,9.0
0.00442,https://api.spotify.com/v1/audio-analysis/1EYTOP6cIzADbgxCFG87ML,0.452,272800,0.952,1EYTOP6cIzADbgxCFG87ML,0.121,9,0.302,-6.499,1,0.218,168.065,4,0.305,Marilyn Manson,Lunchbox,8.0
0.823,https://api.spotify.com/v1/audio-analysis/5hYYwxaXmRFE4lcldEUECx,0.575,76253,0.467,5hYYwxaXmRFE4lcldEUECx,3.96e-06,0,0.379,-10.414,0,0.031,108.544,4,0.296,Sadhana Sargam,"Na Kajare Ki Dhar, Pt. 2 (With Jhankar Beats)",3.0
0.237,https://api.spotify.com/v1/audio-analysis/6vxHp3CDNo0afgKGp2yi1E,0.626,164813,0.816,6vxHp3CDNo0afgKGp2yi1E,1.8e-06,9,0.104,-10.593,1,0.131,105.307,4,0.798,Paul Simon,Me and Julio Down by the Schoolyard,0.0
0.000204,https://api.spotify.com/v1/audio-analysis/5ykbOijJEfRhuo2Td1m0Qd,0.531,256307,0.711,5ykbOijJEfRhuo2Td1m0Qd,0.00291,10,0.108,-4.933,1,0.0398,155.068,4,0.279,Catfish and the Bottlemen,7,10.0
0.978,https://api.spotify.com/v1/audio-analysis/6FkTjNbOte9EgoRvfkDdJs,0.454,148000,0.0994,6FkTjNbOte9EgoRvfkDdJs,0.706,1,0.103,-19.617,1,0.0356,79.299,4,0.154,Ravi,Bush Telegraph,7.0
4.8e-05,https://api.spotify.com/v1/audio-analysis/3H39U88vI4ix7w9hbvElHm,0.384,217293,0.936,3H39U88vI4ix7w9hbvElHm,0.543,7,0.333,-6.933,1,0.0745,110.124,4,0.375,Red Fang,Flies,8.0
0.815,https://api.spotify.com/v1/audio-analysis/74XbPaOvCoCzOddnNmFE3D,0.64,153529,0.304,74XbPaOvCoCzOddnNmFE3D,0.805,2,0.0943,-10.41,1,0.0522,119.316,3,0.291,Abhinav Saxena,Indian Sunrise,6.0
0.0621,https://api.spotify.com/v1/audio-analysis/6xBmL34JlrMeNQd3azj0d7,0.528,205880,0.694,6xBmL34JlrMeNQd3azj0d7,0.000962,11,0.105,-7.981,1,0.0419,179.945,3,0.493,Genesis Owusu,A Song About Fishing,6.0
0.0868,https://api.spotify.com/v1/audio-analysis/4zcVQvCRJRafP6JtLGyy7R,0.552,119371,0.333,4zcVQvCRJRafP6JtLGyy7R,0.0,0,0.557,-7.836,1,0.027,139.657,4,0.274,jxdn,Pray,5.0
0.209,https://api.spotify.com/v1/audio-analysis/73njvNJmgXA180vTPkA16C,0.524,227840,0.797,73njvNJmgXA180vTPkA16C,0.0,2,0.286,-4.777,1,0.0329,159.859,4,0.783,Tracy Lawrence,Find out Who Your Friends Are,4.0
0.507,https://api.spotify.com/v1/audio-analysis/79JjjF5O3Qj19xaAbozBWz,0.755,231000,0.662,79JjjF5O3Qj19xaAbozBWz,0.0,1,0.101,-7.158,1,0.413,160.049,4,0.611,The Heavytrackerz,What You Do,5.0
0.627,https://api.spotify.com/v1/audio-analysis/4BfQ0lR0I0iJFS9SoExpbG,0.641,269573,0.224,4BfQ0lR0I0iJFS9SoExpbG,0.0,0,0.112,-11.891,1,0.0325,119.875,4,0.159,The Strumbellas,Wild Sun,10.0
0.168,https://api.spotify.com/v1/audio-analysis/5sBplhIrmzA4kQGyIOpmDf,0.832,181496,0.549,5sBplhIrmzA4kQGyIOpmDf,0.0,1,0.11,-8.259,0,0.0602,140.045,4,0.384,Internet Money,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5.0
0.8,https://api.spotify.com/v1/audio-analysis/1JPgqiQrBREyuJTnbL7ON0,0.858,248591,0.16,1JPgqiQrBREyuJTnbL7ON0,6.08e-06,7,0.0901,-12.982,0,0.0532,110.078,4,0.574,The Bros. Landreth,How Deep Is Your Love,2.0
2.7e-05,https://api.spotify.com/v1/audio-analysis/4pFVqSDtIfdQGdPRImBbfN,0.228,503760,0.966,4pFVqSDtIfdQGdPRImBbfN,0.667,1,0.337,-5.959,1,0.0565,139.78,4,0.337,High On Fire,Snakes for the Divine,8.0
0.0575,https://api.spotify.com/v1/audio-analysis/3pdaoKvvkDRW5ed0LM2LBe,0.46,260293,0.748,3pdaoKvvkDRW5ed0LM2LBe,1.04e-05,6,0.121,-5.52,0,0.0426,126.325,4,0.261,Betcha,Coincidental,10.0
0.718,https://api.spotify.com/v1/audio-analysis/5B5X7IDKH9Aeb7NcLdErG7,0.45,299160,0.503,5B5X7IDKH9Aeb7NcLdErG7,0.0,7,0.911,-8.192,1,0.0287,87.634,4,0.205,Ronan Keating,When You Say Nothing At All - Live,9.0
0.00501,https://api.spotify.com/v1/audio-analysis/4Wvr1YaxNsCujq77dKujys,0.385,226347,0.949,4Wvr1YaxNsCujq77dKujys,2.13e-06,8,0.113,-3.369,1,0.0459,166.137,4,0.517,The Bravery,Believe,6.0
0.00501,https://api.spotify.com/v1/audio-analysis/4Wvr1YaxNsCujq77dKujys,0.385,226347,0.949,4Wvr1YaxNsCujq77dKujys,2.13e-06,8,0.113,-3.369,1,0.0459,166.137,4,0.517,The Bravery,Believe,10.0
0.00501,https://api.spotify.com/v1/audio-analysis/4Wvr1YaxNsCujq77dKujys,0.385,226347,0.949,4Wvr1YaxNsCujq77dKujys,2.13e-06,8,0.113,-3.369,1,0.0459,166.137,4,0.517,The Bravery,Believe,6.0
0.00501,https://api.spotify.com/v1/audio-analysis/4Wvr1YaxNsCujq77dKujys,0.385,226347,0.949,4Wvr1YaxNsCujq77dKujys,2.13e-06,8,0.113,-3.369,1,0.0459,166.137,4,0.517,The Bravery,Believe,10.0
0.00545,https://api.spotify.com/v1/audio-analysis/1kb5MBYPIwuOucLUzYqnxi,0.681,210268,0.759,1kb5MBYPIwuOucLUzYqnxi,0.7,8,0.0458,-7.133,0,0.0296,121.008,4,0.841,Boys Noize,All I Want (feat. Jake Shears),6.0
0.0296,https://api.spotify.com/v1/audio-analysis/5r29mFrurlVBbqJzjr2XW6,0.859,222560,0.625,5r29mFrurlVBbqJzjr2XW6,0.0,9,0.0537,-4.234,0,0.13,102.072,4,0.71,Khia,"My Neck, My Back",5.0
0.00831,https://api.spotify.com/v1/audio-analysis/75zbw2JGazrTzrJ5r36Af3,0.507,206434,0.723,75zbw2JGazrTzrJ5r36Af3,0.0,8,0.195,-5.747,1,0.175,142.935,4,0.706,Solence,Good F**King Music,10.0
0.0191,https://api.spotify.com/v1/audio-analysis/1BvNbpeCiKyJwAgOe7fdB9,0.457,208960,0.948,1BvNbpeCiKyJwAgOe7fdB9,0.0,10,0.0536,-3.364,1,0.0354,148.001,4,0.878,Florida Georgia Line,Cruise,4.0
0.94,https://api.spotify.com/v1/audio-analysis/75eOXZRhZza077pvj5dmK9,0.331,242000,0.164,75eOXZRhZza077pvj5dmK9,0.903,2,0.112,-20.87,1,0.0431,181.035,5,0.408,Neil Mukherjee,Swan Song,6.0
0.491,https://api.spotify.com/v1/audio-analysis/67ac4Gv6M977YUNSPY71LI,0.583,250507,0.652,67ac4Gv6M977YUNSPY71LI,0.000173,6,0.0848,-5.897,0,0.112,93.514,4,0.31,STUTS,Presence I,9.0
0.00114,https://api.spotify.com/v1/audio-analysis/4870O66Nal4yfWwHQMSeWl,0.623,219193,0.845,4870O66Nal4yfWwHQMSeWl,0.00502,8,0.126,-7.485,0,0.0727,117.968,4,0.539,Aquila Young,Vagabond,2.0
0.00583,https://api.spotify.com/v1/audio-analysis/0ptpL3gNn7Z8c2LoV4VthT,0.912,123810,0.746,0ptpL3gNn7Z8c2LoV4VthT,4.42e-05,10,0.139,-7.013,0,0.108,103.998,4,0.583,P-Lo,Going Off,5.0
0.366,https://api.spotify.com/v1/audio-analysis/6TeK891HnxIWidLOVWLXNQ,0.424,206672,0.746,6TeK891HnxIWidLOVWLXNQ,0.000944,9,0.15,-4.912,0,0.0368,81.202,4,0.437,Tedeschi Trucks Band,Alabama - Live,2.0
0.944,https://api.spotify.com/v1/audio-analysis/1bAMwlbkQSpHYQB34VsV6B,0.661,147805,0.0187,1bAMwlbkQSpHYQB34VsV6B,2.72e-05,7,0.192,-28.545,1,0.0368,81.995,4,0.254,crytothemoon,Late Smoke,6.0
0.125,https://api.spotify.com/v1/audio-analysis/6O6ZLs5VuJ6wOSiIBVLbzQ,0.81,180480,0.344,6O6ZLs5VuJ6wOSiIBVLbzQ,0.269,0,0.0723,-8.963,0,0.0326,102.004,4,0.827,The Undercover Dream Lovers,Let Go,6.0
0.947,https://api.spotify.com/v1/audio-analysis/2dn2bFwpIaRB1CRu0V9ZVl,0.36,204000,0.313,2dn2bFwpIaRB1CRu0V9ZVl,0.901,10,0.0963,-12.562,1,0.0327,80.065,3,0.285,The Balmer Series,Ultraviolet,6.0
0.00689,https://api.spotify.com/v1/audio-analysis/5yIK62xhc1PwxG83kObxZe,0.697,229238,0.572,5yIK62xhc1PwxG83kObxZe,0.781,4,0.0899,-13.677,1,0.0407,121.993,4,0.0322,Godford,Fear,6.0
0.242,https://api.spotify.com/v1/audio-analysis/2u1R78pPnSeKHjgZ3JyzOp,0.643,341173,0.691,2u1R78pPnSeKHjgZ3JyzOp,0.000122,0,0.222,-9.628,0,0.0299,96.003,4,0.656,Karthik,Nagumomu,0.0
0.0117,https://api.spotify.com/v1/audio-analysis/5y3BFVnC2N2gdDYE6kcpVb,0.553,174504,0.616,5y3BFVnC2N2gdDYE6kcpVb,1.43e-05,5,0.162,-6.169,1,0.0344,84.954,4,0.29,Gowry Lekshmi,Ajitha Hare,0.0
0.0339,https://api.spotify.com/v1/audio-analysis/0sZKyCleaIoLu9sHF4TIKj,0.782,192783,0.515,0sZKyCleaIoLu9sHF4TIKj,0.00902,0,0.089,-12.48,1,0.079,118.543,4,0.451,Reginald Omas Mamode IV,400 Years,1.0
0.766,https://api.spotify.com/v1/audio-analysis/7dKtLzhDKZ2aKDqoyZYdEw,0.62,216830,0.438,7dKtLzhDKZ2aKDqoyZYdEw,0.0,7,0.366,-6.176,1,0.0302,111.803,4,0.255,Miriam Bryant,Black Car (feat. ALMA) - Acoustic,9.0
0.00563,https://api.spotify.com/v1/audio-analysis/2dXsILW8gzkosqleHAvl0v,0.518,309973,0.858,2dXsILW8gzkosqleHAvl0v,0.00349,0,0.0598,-6.147,1,0.0672,117.897,4,0.249,Metallica,For Whom The Bell Tolls - Remastered,8.0
